providerType,ccn,providerName,city,state,reviewedDomain,candidateUrl,mapLinkCount,careerUrlsFound,detailedJobUrlsFound,detailedJobUrlCount,verifiedDetailPages,pagesWithLocation,pagesWithEmploymentType,maxDescriptionWords,atsDetected,jobPostingDetected,auditStage,auditStatus,auditReason
nursing_home,056382,THE GROVE POST-ACUTE CARE CENTER,SYLMAR,CA,thegrovepostacute.com,https://www.thegrovepostacute.com/,7,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,295104,SIERRA BASIN POST ACUTE,CARSON CITY,NV,sierrabasinpa.com,https://sierrabasinpa.com/,14,https://sierrabasinpa.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,676000,PINE RIDGE HEALTH CARE LLP,LIVINGSTON,TX,pineridgellp.com,https://pineridgellp.com/contact/,1,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,535026,Big Horn Rehabilitation and Care Center,Sheridan,WY,bighornhc.com,https://bighornhc.com/,31,https://bighornhc.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,555767,BELLAKEN SKILLED NURSING CENTER,OAKLAND,CA,bellaken.com,http://www.bellaken.com/index.php/skilled-nursing-facility-services/skilled-nursing,69,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,075236,NOBLE HORIZONS,SALISBURY,CT,noblehorizons.org,https://noblehorizons.org/noble-horizons-nurse-autumn-cockcroft-honored-receives-optums-clinical-excellence-award/,223,https://noblehorizons.org/about/career-opportunities|https://noblehorizons.org/jessica-boardman-r-n-lasting-bonds-are-part-of-her-noble-career,https://noblehorizons.org/about/career-opportunities|https://noblehorizons.org/jessica-boardman-r-n-lasting-bonds-are-part-of-her-noble-career|https://noblehorizons.org/coping-with-role-reversal-and-aging-parents,3,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 3 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,285300,Hillcrest Firethorn,Lincoln,NE,hillcresthealth.com,https://hillcresthealth.com/locations-and-services/hillcrest-firethorn/,63,https://hillcresthealth.com/careers|https://hillcresthealth.com/careers-delete,https://hillcresthealth.com/careers-delete,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,315354,SUNNYSIDE MANOR,WALL,NJ,sunnysidemanornj.com,https://www.sunnysidemanornj.com/senior-living-options/skilled-nursing/,209,https://www.sunnysidemanornj.com/contact-us/employment|https://www.sunnysidemanornj.com/2016/01/27/ribbon-cutting-marks-opening-of-a-new-generation-of-senior-living|https://www.sunnysidemanornj.com/2015/05/05/new-location-opening-in-summer-2015,https://www.sunnysidemanornj.com/2016/01/27/ribbon-cutting-marks-opening-of-a-new-generation-of-senior-living|https://www.sunnysidemanornj.com/2015/05/05/new-location-opening-in-summer-2015|https://www.sunnysidemanornj.com/2018/07/27/changing-roles-how-to-manage-the-transition-from-child-to-caregiver-for-a-senior-parent,3,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 3 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,32E083,South Valley Care Center LLC,Albuquerque,NM,southvalleycare.com,https://www.southvalleycare.com/,6,https://www.southvalleycare.com/careers|https://southvalleycare.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,335155,WINDSOR PARK REHAB & NURSING CENTER,QUEENS VILLAGE,NY,windsorparknh.com,https://www.windsorparknh.com/,64,https://www.windsorparknh.com/2020/07/16/ny-department-of-health-reopening-safety-plan,https://www.windsorparknh.com/2020/07/16/ny-department-of-health-reopening-safety-plan,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,375493,Heartsworth Center For Nursing & Rehabilitation,Vinita,OK,heartsworthseniorliving.com,https://heartsworthseniorliving.com/,113,https://heartsworthseniorliving.com/nursing-home-careers,https://heartsworthseniorliving.com/nursing-home-careers|https://heartsworthseniorliving.com/happiness-in-harmony-the-role-of-music-in-creating-joy,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,676229,TRUCARE LIVING CENTERS-COLUMBUS,COLUMBUS,TX,tlc-columbus.com,https://tlc-columbus.com/,2,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,495183,THE HAVEN AT BRANDERMILL WOODS,MIDLOTHIAN,VA,brandermillwoods.com,https://www.brandermillwoods.com/skilled-care-midlothian,227,https://www.brandermillwoods.com/careers|https://www.brandermillwoods.com/blog/governor-issues-proclamation-for-careers-in-aging-week-3-14-22,https://www.brandermillwoods.com/blog/governor-issues-proclamation-for-careers-in-aging-week-3-14-22|https://www.brandermillwoods.com/blog/how-nutrition-plays-a-role-in-memory,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,095020,STODDARD BAPTIST NURSING HOME,WASHINGTON,DC,stoddardbaptisthome.org,https://www.stoddardbaptisthome.org/,40,https://www.stoddardbaptisthome.org/careers/current-job-openings|https://www.stoddardbaptisthome.org/careers/volunteers|https://www.stoddardbaptisthome.org/careers|https://www.stoddardbaptisthome.org/employment-application,https://www.stoddardbaptisthome.org/careers/current-job-openings|https://www.stoddardbaptisthome.org/careers/volunteers,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,235026,Gogebic Medical Care Facility,Wakefield,MI,gogebicmedicalcare.com,https://www.gogebicmedicalcare.com/,32,https://www.gogebicmedicalcare.com/careers|https://www.gogebicmedicalcare.com/post/gmcf-is-opening-its-doors-to-visitors-without-appointments|https://www.gogebicmedicalcare.com/post/gmcf-at-gogebic-community-college-healthcare-job-fair-2022,https://www.gogebicmedicalcare.com/post/gmcf-is-opening-its-doors-to-visitors-without-appointments|https://www.gogebicmedicalcare.com/post/gmcf-at-gogebic-community-college-healthcare-job-fair-2022,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,38E173,AVALON CARE CENTER - PORTLAND,PORTLAND,OR,avalonhealthcare.com,https://avalonhealthcare.com/portland/,75,https://careers.avalonhealthcare.com/jobs|https://careers.avalonhealthcare.com,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,035097,The Legacy Rehab & Care Center,BULLHEAD CITY,AZ,thelegacyrehab.com,https://thelegacyrehab.com/who-we-are,31,https://thelegacyrehab.com/grow-your-career-with-us,https://thelegacyrehab.com/grow-your-career-with-us|https://thelegacyrehab.com/volunteer-opportunities,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,095028,INGLESIDE AT ROCK CREEK,WASHINGTON,DC,inglesideonline.org,https://inglesideonline.org/news/new-ingleside-engaged-social-day-program-launches-at-ingleside-at-rock-creek/,217,https://inglesideonline.org/careers|https://inglesideonline.org/news/program-offers-career-opportunities-in-senior-living-for-young-adults-with-idds,https://inglesideonline.org/news/program-offers-career-opportunities-in-senior-living-for-young-adults-with-idds|https://inglesideonline.org/news/ingleside-chro-shares-current-hiring-market-insights-with-iadvance-senior-care,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,125042,OAHU CARE FACILITY,HONOLULU,HI,oahucarefacility.com,https://www.oahucarefacility.com/,18,https://www.oahucarefacility.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,165479,Calvin Community,Des Moines,IA,calvincommunity.org,https://www.calvincommunity.org/community/assisted_living_des_moines/,185,https://www.calvincommunity.org/careers-2|https://www.calvincommunity.org/careers/blog|https://www.calvincommunity.org/careers,https://www.calvincommunity.org/careers-2|https://www.calvincommunity.org/careers/blog|https://www.calvincommunity.org/calvins-favorite-tater-tot-casserole|https://www.calvincommunity.org/new-years-casserole,4,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 4 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,205085,Horizons Living and Rehab Center,BRUNSWICK,ME,horizonslivingandrehab.com,https://www.horizonslivingandrehab.com/,23,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,285270,"Bethany Home, Inc",Minden,NE,bethany-home.net,https://www.bethany-home.net/senior-care-facility,12,https://www.bethany-home.net/senior-facility-careers,https://www.bethany-home.net/senior-facility-careers,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,305057,COURVILLE AT MANCHESTER,MANCHESTER,NH,thecourvilles.com,https://www.thecourvilles.com/services-thecourvilles,21,https://www.thecourvilles.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,325128,"Artesia Healthcare & Rehabilitation Center, LLC",Artesia,NM,artesiahc.com,https://artesiahc.com/,22,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,335467,Crest Manor Living and Rehabilitation Center,Fairport,NY,crestmanorliving.com,https://crestmanorliving.com,140,https://crestmanorliving.com/employment|https://crestmanorliving.com/careers|https://crestmanorliving.com/employment/employment-form|https://crestmanorliving.com/employment/background-check-form,https://crestmanorliving.com/employment/employment-form|https://crestmanorliving.com/employment/background-check-form,2,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 2 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,385234,SALEM TRANSITIONAL CARE,SALEM,OR,salemtransitionalcare.com,https://www.salemtransitionalcare.com/,11,https://www.salemtransitionalcare.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,535034,Westward Heights Care Center,LANDER,WY,westward-heights.com,https://www.westward-heights.com,57,https://www.westward-heights.com/career-center/join-our-team|https://www.westward-heights.com/career-center/we-are-vetter|https://www.westward-heights.com/career-center/benefits-education|https://www.westward-heights.com/career-center/team-members-say-do|https://www.westward-heights.com/career-center|https://www.westward-heights.com/career-center/awards-recognition,https://www.westward-heights.com/career-center/join-our-team|https://www.westward-heights.com/career-center/we-are-vetter|https://www.westward-heights.com/career-center/benefits-education|https://www.westward-heights.com/career-center/team-members-say-do|https://www.westward-heights.com/career-center|https://www.westward-heights.com/career-center/awards-recognition,6,0,6,1,1676,true,false,detailed_audit,rejected_ats_detected,Known ATS domain or embed detected on a careers/job page.
nursing_home,035130,ARCHSTONE CARE CENTER,CHANDLER,AZ,archstonecare.com,https://archstonecare.com/choose-us/,56,https://archstonecare.com/job-openings|https://archstonecare.com/jobs/font-desk-receptionist|https://archstonecare.com/awsm_job_openings-sitemap.xml|https://archstonecare.com/jobs/lpn|https://archstonecare.com/careers|https://archstonecare.com/employment-application|https://archstonecare.com/jobs/housekeeping-aide|https://archstonecare.com/jobs/certified-nursing-assistant|https://archstonecare.com/jobs|https://archstonecare.com/jobs/rn,https://archstonecare.com/job-openings|https://archstonecare.com/jobs/font-desk-receptionist|https://archstonecare.com/awsm_job_openings-sitemap.xml|https://archstonecare.com/jobs/lpn|https://archstonecare.com/jobs/housekeeping-aide|https://archstonecare.com/jobs/certified-nursing-assistant|https://archstonecare.com/jobs/rn|https://archstonecare.com/jobs/dietary-aide|https://archstonecare.com/job-category/housekeeping-aide|https://archstonecare.com/job-type-sitemap.xml|https://archstonecare.com/job-category-sitemap.xml|https://archstonecare.com/job-location-sitemap.xml|https://archstonecare.com/job-category/cna|https://archstonecare.com/job-category/dietary-aide|https://archstonecare.com/job-category/front-desk-receptionist|https://archstonecare.com/job-category/lpn|https://archstonecare.com/job-category/rn|https://archstonecare.com/job-type/full-time|https://archstonecare.com/job-type/part-time|https://archstonecare.com/job-location/az|https://archstonecare.com/job-location/chandler,21,1,6,6,784,false,true,detailed_audit,rejected_jobposting_detected,JSON-LD JobPosting detected on the sampled careers/job pages.
nursing_home,056019,Gardena Convalescent Center,GARDENA,CA,gardenaconvalescentcenter.com,https://gardenaconvalescentcenter.com,2,https://www.gardenaconvalescentcenter.com/employment.php,https://www.gardenaconvalescentcenter.com/employment.php,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,085026,STONEGATES,GREENVILLE,DE,stonegates.com,https://www.stonegates.com/health-and-wellness,70,https://stonegates.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,165463,Crestview Nursing and Rehabilitation,Webster City,IA,crestviewnrc.com,https://crestviewnrc.com/,14,https://crestviewnrc.com/employment|https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-CNA-1.pdf,https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-CNA-1.pdf,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,185049,Auburn Nursing and Rehabilitation Center,Auburn,KY,auburnnursingandrehab.com,https://www.auburnnursingandrehab.com/,44,,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,265237,MAPLE LAWN NURSING HOME,PALMYRA,MO,maplelawnnursinghome.net,https://www.maplelawnnursinghome.net/employment,9,https://www.maplelawnnursinghome.net/employment,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,255179,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",LEAKESVILLE,MS,leakesvillerehab.com,https://leakesvillerehab.com/notice-of-non-discrimination/,138,https://leakesvillerehab.com/careers|https://leakesvillerehab.com/wp-content/uploads/2019/04/18-LRNC-0537_-_Printable_Job_Application.pdf,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,366308,ALGART HEALTH CARE,CLEVELAND,OH,algarthealthcare.com,https://www.algarthealthcare.com/,13,https://www.algarthealthcare.com/job-opportunities,https://www.algarthealthcare.com/job-opportunities,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,035176,BEATITUDES CAMPUS,PHOENIX,AZ,beatitudescampus.org,https://beatitudescampus.org/healthcare/,186,https://beatitudescampus.org/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,146194,THRIVE OF FOX VALLEY,AURORA,IL,thriveahead.com,https://thriveahead.com/2022/04/five-star-nursing-homes-in-aurora/,55,https://thriveahead.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,235076,Newaygo Co Medical Care Facility,Fremont,MI,newaygomcf.org,https://www.newaygomcf.org/contact/,19,https://www.newaygomcf.org/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,285302,Hillcrest Millard LLC,Omaha,NE,hillcresthealth.com,https://hillcresthealth.com/locations-and-services/hillcrest-millard/,63,https://hillcresthealth.com/careers|https://hillcresthealth.com/careers-delete,https://hillcresthealth.com/careers-delete,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,315427,UNITED METHODIST COMMUNITIES AT PITMAN,PITMAN,NJ,umcommunities.org,https://www.pitman.umcommunities.org/pitman/lifestyle/,174,https://umcommunities.org/the-shores/careers|https://umcommunities.org/about/careers|https://umcommunities.org/homeworks/careers|https://umcommunities.org/pitman-manor/careers|https://umcommunities.org/bristol-glen/careers|https://umcommunities.org/resources/blog/join-us-in-celebrating-three-members-of-the-umc-leadership-team,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,365595,MOMENTOUS HEALTH AT FRANKLIN,FRANKLIN,OH,momentousfran.com,https://momentousfran.com/,13,https://momentousfran.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,396053,COUNTRY MEADOWS NURSING CENTER OF BETHLEHEM,BETHLEHEM,PA,countrymeadows.com,https://www.countrymeadows.com/nursing-rehab-center,228,https://www.countrymeadows.com/careers/career-type-stories/a-successful-career-path|https://www.countrymeadows.com/careers/co-worker-story-bank/tenured-success-brings-fulfillment-and-gratitude|https://www.countrymeadows.com/careers/co-worker-story-bank/profiles-garrett-kistler|https://www.countrymeadows.com/careers/submit-a-question|https://www.countrymeadows.com/careers/co-worker-story-bank/a-place-to-grow-lead-and-impact-lives|https://www.countrymeadows.com/careers/meet-our-co-workers/co-workers-recognized-as-future-leaders-in-long-term-care|https://www.countrymeadows.com/careers/meet-our-co-workers/profiles-garrett-kistler|https://www.countrymeadows.com/careers/meet-our-co-workers/a-place-to-grow-lead-and-impact-lives|https://www.countrymeadows.com/careers/career-type-stories/rewarding-resident-connections|https://www.countrymeadows.com/careers/students,https://www.countrymeadows.com/careers/career-type-stories/a-successful-career-path|https://www.countrymeadows.com/careers/co-worker-story-bank/tenured-success-brings-fulfillment-and-gratitude|https://www.countrymeadows.com/careers/co-worker-story-bank/profiles-garrett-kistler|https://www.countrymeadows.com/careers/submit-a-question|https://www.countrymeadows.com/careers/co-worker-story-bank/a-place-to-grow-lead-and-impact-lives|https://www.countrymeadows.com/careers/meet-our-co-workers/co-workers-recognized-as-future-leaders-in-long-term-care|https://www.countrymeadows.com/careers/meet-our-co-workers/profiles-garrett-kistler|https://www.countrymeadows.com/careers/meet-our-co-workers/a-place-to-grow-lead-and-impact-lives|https://www.countrymeadows.com/careers/career-type-stories/rewarding-resident-connections|https://www.countrymeadows.com/careers/co-worker-story-bank/co-workers-share-comments-on-what-make-country-meadows-a-great-place-to-work|https://www.countrymeadows.com/careers/career-type-stories/fulfilling-a-gift|https://www.countrymeadows.com/careers/co-worker-story-bank/making-every-moment-count-residents-dementia|https://www.countrymeadows.com/careers/co-worker-story-bank/patience-and-perseverance-prevail-especially-at-a-company-like-country-meadows|https://www.countrymeadows.com/careers/co-worker-story-bank/co-worker-breathes-easier-saves-money-after-kicking-smoking-habit|https://www.countrymeadows.com/careers/co-worker-story-bank/financial-assistance-helps-co-workers-earn-degree-enriching-careers-and-lives|https://www.countrymeadows.com/careers/meet-our-co-workers/tenured-success-brings-fulfillment-and-gratitude|https://www.countrymeadows.com/careers/career-type-stories/support-and-training-for-continued-success|https://www.countrymeadows.com/blog/hiring-individuals-who-are-like-family-at-each-country-meadows-retirement-community|https://www.countrymeadows.com/blog/director-of-career-outreach-discusses-the-family-atmosphere-at-country-meadows-before-during-and-after-covid-19|https://www.countrymeadows.com/news/meet-our-residents/theodores-handcrafted-apartment-decor-is-a-reminder-of-his-career|https://www.countrymeadows.com/blog/retirement-homes-that-allow-pets-offer-seniors-more-opportunities-for-personalized-living|https://www.countrymeadows.com/career_type_post-sitemap.xml|https://www.countrymeadows.com/career_type-sitemap.xml|https://www.countrymeadows.com/news/meet-our-residents/betty-rothrock-reminisces-about-career-during-national-nurses-week-celebration,24,0,10,4,2843,true,false,detailed_audit,rejected_ats_detected,Known ATS domain or embed detected on a careers/job page.
nursing_home,465085,San Rafael Health and Rehabilitation,Ferron,UT,sanrafaelhealth.com,http://sanrafaelhealth.com/,2,http://sanrafaelhealth.com/jobs.html,http://sanrafaelhealth.com/jobs.html,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,495199,GREENSVILLE HEALTH AND REHABILITATION CENTER,EMPORIA,VA,greensvillehealth.com,https://www.greensvillehealth.com/,15,https://www.greensvillehealth.com/careers-old|https://www.greensvillehealth.com/careers,https://www.greensvillehealth.com/careers-old,1,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 1 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
nursing_home,125069,HALE OLA KINO BY ARCADIA,HON,HI,arcadia.org,https://arcadia.org/skilled-nursing/hale-ola-kino/,17,https://arcadia.org/careers|https://arcadia.org/careers/health-care|https://arcadia.org/careers/benefits|https://arcadia.org/careers/facilities|https://arcadia.org/careers/meet-our-family|https://arcadia.org/careers/dining-services|https://arcadia.org/careers/housekeeping|https://arcadia.org/news/find-a-rewarding-career-by-working-in-a-life-plan-community,https://arcadia.org/careers/health-care|https://arcadia.org/careers/benefits|https://arcadia.org/careers/facilities|https://arcadia.org/careers/meet-our-family|https://arcadia.org/careers/dining-services|https://arcadia.org/careers/housekeeping|https://arcadia.org/news/find-a-rewarding-career-by-working-in-a-life-plan-community,7,0,0,0,0,false,false,detailed_audit,audit_error,"Firecrawl 500: {""success"":false,""code"":""SCRAPE_ALL_ENGINES_FAILED"",""error"":""All scraping engines failed to retrieve content from this URL. Engines tried: [index, fire-engine;chrome-cdp, fire-engine(retry);chrome-cdp]. This usually happens when: (1) The URL is invalid or the page doesn't exist (404), (2) The website is blocking automated access, (3) The website is down or unreachable, (4) The page requires authentication. Double check the URL is correct and accessible in a browser. If the issue persists, contact us at help@firecrawl.com with your request ID for investigation.""}"
nursing_home,155521,ALEXANDRIA CARE CENTER,ALEXANDRIA,IN,alexandriacc.com,https://alexandriacc.com/,40,https://alexandriacc.com/careers,,0,0,0,0,0,false,false,map_only,rejected_insufficient_detailed_job_urls,Map found 0 provider-hosted job/career URL(s); requires at least 5 distinct detailed offers.
